,NH0001.NHF,NH0002.NHF,NH0003.NHF,NH0004.NHF,NH0006.NHF,NH0007.NHF,NH0008.NHF,NH0009.NHF,NH0010.NHF,NH0011.NHF,NH0012.NHF,NH0013.NHF,NH0014.NHF,NH0015.NHF,NH0016.NHF,NH0017.NHF,NH0019.NHF,NH0020.NHF,NH0021.NHF,NH0022.NHF,NH0023.NHF,NH0024.NHF,NH0025.NHF,NH0026.NHF,NH0027.NHF,NH0028.NHF,NH0029.NHF,NH0031.NHF,NH0032.NHF,NH0033.NHF,NH0034.NHF,NH0035.NHF,NH0036.NHF,NH0037.NHF,NH0038.NHF,NH0039.NHF,NH0040.NHF,NH0041.NHF,NH0042.NHF,NH0043.NHF,NH0044.NHF,NH0045.NHF,NH0046.NHF,NH0047.NHF,NH0048.NHF,NH0049.NHF,NH0050.NHF,NH0051.NHF,NH0052.NHF,NH0053.NHF,NH0054.NHF,NH0056.NHF,NH0057.NHF,NH0058.NHF,NH0059.NHF,NH0060.NHF,NH0061.NHF,NH0071.NHF,NH0072.NHF,NH0073.NHF,NH0074.NHF,NHLR.NHF,NHNI.NHF,NHPS.NHF,NHSF.NHF,NHSM.NHF,NHSN.NHF,NHCS.NHF
2021-10-29,1573.9099,1450.8978,1474.0362,1057.9005,667.8847,720.3262,1415.6702,771.4252,850.5513,499.8841,5478.1432,998.5665,253.8293,2510.8793,1514.7486,713.6613,1229.4226,1506.7286,913.323,2137.4549,988.3977,694.5352,565.6231,2466.8348,1182.2996,1840.6852,3544.0195,310.594,3316.6361,552.6537,736.7465,1386.4679,1096.7278,1997.3739,3115.3862,1115.2284,1174.5022,737.2128,918.4602,946.1661,1002.2242,1718.4203,937.418,1236.485,806.1843,1240.2928,1411.6079,1201.103,2300.1824,1395.5038,1152.0244,590.1045,829.1167,,,,,,,,,834.4603,1403.8404,,2133.4374,2851.8333,2020.6845,1229.3523
2021-11-01,1583.4885,1419.7988,1467.8639,1062.2456,676.4894,713.9399,1409.1742,790.6533,841.2429,501.8231,5447.0791,1006.356,249.053,2453.4079,1470.0821,713.6613,1219.7166,1478.0514,895.0005,2079.6762,986.8243,700.1343,566.6704,2380.8776,1182.2996,1775.3189,3382.2885,310.0113,3217.7873,556.1349,736.7465,1386.4679,1096.7278,1989.319,3005.1677,1129.3452,1158.0539,729.9179,922.589,976.8936,979.1604,1632.7778,917.3705,1205.3874,800.7816,1230.0972,1395.3315,1116.627,2315.8212,1370.2752,1161.5243,561.138,829.6823,,,,,,,,,834.4603,1394.203,,2079.6374,2823.897,2081.4456,1226.2132
2021-11-02,1581.472,1436.6562,1479.6473,1046.193,677.1152,721.0492,1418.7206,775.9951,870.9133,505.8951,5408.5436,1009.6729,245.4707,2440.9817,1379.1189,713.6613,1169.1647,1490.5095,905.4705,2153.9631,990.787,691.6139,570.5691,2219.8785,1182.2996,1753.762,3445.5745,320.1811,2942.0513,570.3087,736.7465,1386.4679,1096.7278,1967.686,2865.0593,1126.2929,1209.9181,749.843,924.379,985.6976,991.3912,1600.7489,907.7478,1212.3151,806.5492,1215.791,1380.1903,1099.0457,2266.6197,1402.2478,1169.7575,572.442,842.6903,,,,,,,,,834.4603,1398.7464,,1925.8147,2680.7233,2066.7516,1240.7316
2021-11-03,1593.0671,1466.8832,1490.8695,1068.1597,674.7685,715.8678,1406.0372,781.4168,837.4614,493.2914,5538.9828,1024.4512,248.7118,2430.8854,1429.654,713.6613,1199.9002,1514.2505,929.215,2307.5613,998.2051,712.0629,560.5326,2359.0472,1182.2996,1760.7158,3870.6068,315.5641,3066.9129,574.7847,736.7465,1386.4679,1096.7278,2017.396,2977.7687,1113.7022,1202.6571,735.3229,935.736,982.245,1007.4659,1709.3686,919.7762,1217.2938,817.4207,1231.482,1373.104,1201.5319,2151.3996,1373.2575,1140.6244,573.855,839.4854,,,,,,,,,834.4603,1421.45,,2005.3781,2720.2998,2101.2877,1250.1489
2021-11-04,1619.03,1409.6262,1501.5305,1052.2278,668.1976,716.3498,1400.4235,783.2239,817.3903,484.9535,5440.4958,995.0001,236.6856,2434.7686,1377.8148,713.6613,1103.7842,1484.6331,889.3915,2178.0077,988.9681,703.299,560.6699,2299.0136,1182.2996,1787.1405,3715.9076,295.2138,3030.4949,556.6323,736.7465,1386.4679,1096.7278,1964.0038,2873.1545,1106.8346,1136.7155,715.4249,936.4861,960.3215,987.1978,1676.6434,877.2757,1189.2148,807.0169,1219.3471,1333.4368,1131.2067,2078.0336,1332.584,1129.8579,590.1045,825.9119,,,,,,,,,834.4603,1391.0109,,1898.5358,2637.0728,2090.9426,1259.1738
2021-11-05,1640.4558,1397.1285,1500.4083,1076.4877,671.0137,723.2181,1420.3351,750.5006,814.1905,481.6571,5398.7613,939.5325,237.7091,2369.5307,1384.6615,713.6613,1128.5883,1477.8163,885.8392,2186.2618,990.8522,673.8428,568.941,2327.666,1182.2996,1735.682,3734.659,288.5928,2916.0384,556.3836,736.7465,1386.4679,1096.7278,1980.1135,2845.1328,1111.0315,1152.4229,711.0079,939.4637,934.0822,994.5363,1663.4141,884.8937,1163.1756,803.0456,1194.5526,1330.6533,1099.9034,2071.2933,1334.6717,1120.3579,589.0447,833.6413,,,,,,,,,834.4603,1383.4076,,1808.7427,2507.8673,2057.6522,1242.6935
2021-11-08,1601.3853,1366.6108,1509.3861,1074.3152,678.3668,733.3398,1437.4769,753.1287,861.0232,497.1694,5427.5984,954.8524,238.562,2398.2664,1405.8536,713.6613,1147.8655,1454.7806,863.5904,2207.4354,975.4731,684.3107,579.5893,2303.1068,1182.2996,1769.7559,3719.0328,292.2728,2968.0641,556.7566,736.7465,1386.4679,1096.7278,1972.9792,2842.0193,1114.0837,1135.3818,741.4254,950.5904,945.6482,1080.1516,1657.8439,893.7145,1157.6725,799.5802,1226.2855,1332.9548,1077.6051,2106.3132,1386.8777,1137.7745,573.855,827.9856,,,,,,,,,834.4603,1387.3205,,1800.4075,2511.3593,2049.6421,1270.9455
2021-11-09,1603.6539,1324.1767,1526.2194,1069.9701,672.1088,737.9186,1441.8957,761.506,851.7148,492.3218,5475.9199,955.8569,237.5385,2400.5964,1387.9218,713.6613,1166.6034,1412.94,835.5457,2162.2172,982.378,674.3296,581.5358,2311.2932,1182.2996,1798.962,3609.6495,288.9801,2918.6397,557.6269,736.7465,1386.4679,1096.7278,1976.2011,2803.4117,1108.7422,1142.0501,734.2435,943.1726,933.9096,1083.2967,1616.7633,888.9032,1145.2182,806.511,1186.0816,1321.0637,1097.7593,2065.7414,1380.757,1126.3746,570.6757,821.3874,,,,,,,,,834.4603,1407.1785,,1795.4821,2543.3697,2079.7192,1276.8313
2021-11-10,1632.8938,1364.5763,1530.1472,1076.4877,675.8636,738.8826,1443.0385,765.941,861.8959,502.017,5455.656,949.5783,240.1826,2425.4489,1384.3355,713.6613,1193.4296,1456.8961,866.2079,2095.8255,980.4949,654.611,583.1387,2198.0481,1182.2996,1827.4728,3501.0475,294.9844,2791.1769,560.3622,736.7465,1386.4679,1096.7278,1975.5107,2779.1262,1111.2222,1169.9086,751.142,916.0976,942.3683,1104.2637,1617.4596,888.1013,1163.4652,804.8938,1205.444,1344.8459,1077.1763,2016.6283,1414.2408,1143.4744,572.2654,829.3053,,,,,,,,,834.4603,1393.5811,,1706.8257,2499.1372,2070.06,1285.0715
2021-11-11,1629.1127,1376.4928,1506.5805,1080.9534,673.0475,728.3994,1464.6753,771.1973,837.7523,486.1169,5465.788,975.1951,241.2914,2453.4079,1448.5639,713.6613,1226.0524,1471.1172,874.8083,2218.2016,969.5098,665.0789,599.512,2333.1236,1182.2996,1855.9836,3684.6552,296.7276,2968.0641,555.6376,736.7465,1386.4679,1096.7278,1996.9136,2924.2162,1108.7422,1175.6877,726.6391,914.2432,937.5348,1093.0813,1627.9038,896.1202,1181.7122,800.9663,1165.2401,1330.6533,1150.932,2029.8675,1357.3543,1116.2413,562.1977,822.8955,,,,,,,,,834.4603,1422.7323,,1790.1779,2555.0098,2166.8879,1267.0216
2021-11-12,1622.8111,1380.2711,1494.2361,1088.1952,668.6669,735.9907,1465.2848,762.163,831.0619,484.5657,5478.258,971.9302,245.556,2450.3014,1385.3136,713.6613,1172.8044,1470.412,881.352,2118.7934,980.8087,623.4506,605.4659,2338.5812,1182.2996,1869.8914,3436.9801,302.1508,2843.2025,570.6817,736.7465,1386.4679,1096.7278,1995.9931,2831.4333,1107.7884,1183.986,720.4429,907.938,890.4077,1097.9736,1575.6828,912.5591,1184.319,802.8145,1163.0887,1311.4741,1083.6085,2016.6283,1354.474,1093.7581,574.0316,810.8302,,,,,,,,,834.4603,1420.1889,,1714.7821,2517.7614,2178.5889,1252.1109
2021-11-15,1610.7118,1381.7244,1491.4306,1055.1245,676.333,732.0143,1459.4947,757.8923,813.027,479.5242,5493.8456,966.405,248.0295,2454.9612,1349.1239,713.6613,1151.9096,1481.5773,884.1565,1943.6628,961.6633,609.818,598.367,2307.2,1182.2996,1878.9314,3060.389,305.4435,2804.1833,567.0761,736.7465,1386.4679,1096.7278,1927.1816,2760.4451,1120.1883,1194.9516,710.4446,907.1963,892.9971,1126.978,1576.379,931.4037,1185.1879,803.2766,1130.8181,1313.7756,1070.7441,1927.7976,1329.9912,1092.1748,590.811,811.3957,,,,,,,,,834.4603,1412.1674,,1655.6778,2361.2016,2127.2301,1246.225
2021-11-16,1615.5011,1375.6208,1503.775,1053.3141,681.4958,729.9659,1466.8085,743.6017,841.8247,485.923,5456.4354,939.5325,250.6735,2479.0371,1345.8636,713.6613,1126.8359,1484.7506,887.1479,1926.7957,957.897,623.2072,596.535,2327.666,1182.2996,1912.3099,2927.5664,305.2498,2811.9871,571.6764,736.7465,1386.4679,1096.7278,1911.0719,2721.8375,1133.9236,1198.8043,726.7799,902.7456,899.039,1137.811,1584.7344,938.2198,1191.8495,802.8145,1142.1128,1335.2563,1090.8983,1960.682,1352.6738,1100.0914,575.0914,803.8549,,,,,,,,,834.4603,1398.3744,,1634.8397,2362.9476,2135.2402,1259.9586
2021-11-17,1585.0009,1392.4782,1502.6528,1053.4347,683.0603,732.4963,1460.6375,752.4717,839.2067,482.6266,5438.5097,936.5188,249.3088,2475.9305,1374.5545,713.6613,1121.0393,1499.3243,903.6008,1993.1875,944.7149,622.4768,599.1685,2278.5476,1182.2996,1909.5283,2968.9758,300.214,2801.582,571.4277,736.7465,1386.4679,1096.7278,1922.3487,2771.0311,1132.2067,1158.6466,718.7531,914.2432,883.1574,1093.7802,1592.3935,928.5971,1195.0355,800.2733,1108.7664,1341.7772,1117.9135,2034.1382,1332.1515,1097.5581,568.5562,806.8712,,,,,,,,,834.4603,1393.8746,,1623.0946,2341.9954,2131.5493,1262.7053
2021-11-18,1604.9143,1401.4882,1503.2139,1046.6758,683.3732,739.9671,1465.1324,732.9249,807.5001,468.6656,5331.7347,927.9799,245.4707,2495.3465,1359.2309,713.6613,1131.2844,1506.141,911.4534,1988.1632,938.1239,620.5293,595.9625,2278.5476,1182.2996,1911.6145,2883.813,292.4665,2661.1127,576.8983,736.7465,1386.4679,1096.7278,1913.6034,2698.1748,1135.8313,1201.6198,689.8847,935.7548,857.0908,1118.5912,1543.6539,912.1582,1207.7794,795.4217,1088.3283,1300.7337,1108.9084,1987.5875,1301.548,1073.4916,573.6784,802.7238,,,,,,,,,834.4603,1374.4079,,1542.7734,2275.6466,2153.3807,1259.1738
2021-11-19,1584.4968,1409.3356,1517.8027,1065.1423,680.4007,731.2914,1463.304,749.3508,842.6974,479.1364,5495.4044,964.647,255.791,2499.2297,1403.3631,713.6613,1207.9885,1511.5473,932.7673,2010.7723,934.3576,632.9448,591.7261,2348.132,1182.2996,1941.5161,2899.4392,294.9844,2788.5756,570.5574,736.7465,1386.4679,1096.7278,1924.6501,2779.1262,1134.1144,1209.3254,712.9794,944.2852,878.8417,1133.5461,1522.0692,945.036,1221.6819,794.7286,1121.5402,1326.4339,1157.3642,2059.7624,1349.4334,1084.2582,582.5096,813.658,,,,,,,,,834.4603,1434.6666,,1575.7354,2293.1068,2186.0493,1276.0465
2021-11-22,1578.4472,1376.2021,1498.1639,1054.521,678.5233,731.0504,1448.981,753.293,804.0095,469.4412,5469.6849,959.1218,263.8938,2486.8035,1404.8981,713.6613,1193.6992,1465.9459,906.0314,2057.0671,935.9269,643.4127,589.4361,2361.776,1182.2996,1884.4945,2899.4392,290.1423,2903.032,562.7245,736.7465,1386.4679,1096.7278,1900.4855,2743.0094,1128.5821,1207.399,686.505,957.6373,886.2647,1111.7045,1524.158,974.3052,1202.8556,787.5668,1115.0861,1329.5025,1150.932,2029.0133,1287.1463,1081.7249,572.2654,805.1745,,,,,,,,,834.4603,1443.5685,,1608.3186,2305.9109,2216.1264,1250.5413
2021-11-23,1559.038,1361.3792,1482.4528,1074.7979,672.2653,727.4355,1421.1731,778.9175,800.5189,466.9204,5513.3301,961.131,261.2497,2520.199,1415.7896,713.6613,1187.3634,1460.5395,889.9524,2067.4744,940.3209,655.0978,571.5744,2329.0304,1182.2996,1918.5683,2998.6655,286.4622,3053.9065,561.7299,736.7465,1386.4679,1096.7278,1909.0006,2754.2181,1112.3668,1202.3607,691.7154,962.4588,897.658,1088.1384,1555.4906,969.4938,1215.5996,787.5668,1091.5554,1349.0653,1136.3524,1934.2036,1292.547,1080.1416,576.3277,798.3878,,,,,,,,,834.4603,1478.3933,,1710.2356,2439.1905,2200.3418,1248.5794
2021-11-24,1562.3148,1375.9115,1479.6473,1075.0393,681.1829,722.0131,1412.7927,780.3958,840.9521,475.84,5550.7403,966.9073,263.8938,2524.8589,1493.9379,713.6613,1219.9862,1482.0474,895.9353,2189.1328,959.4663,662.6445,564.7045,2420.4452,1182.2996,1922.0453,3358.0679,294.7114,3207.3822,564.7138,736.7465,1386.4679,1096.7278,1937.768,2863.8139,1124.3852,1199.6934,722.9777,969.5057,900.4201,1074.384,1617.4596,976.31,1222.2612,788.4909,1099.892,1392.0267,1150.932,2019.6178,1356.6342,1106.7414,584.9824,800.0845,,,,,,,,,834.4603,1495.2188,,1777.2962,2479.349,2240.1567,1239.5544
2021-11-25,1560.5504,1389.2811,1483.575,1072.8668,673.6733,721.1697,1412.8689,781.2171,844.7336,480.8815,5609.1938,982.4783,264.6614,2497.6619,1499.5767,713.6613,1222.5475,1491.5673,907.3401,2184.8263,958.8386,670.9215,565.735,2447.7332,1182.2996,1903.9652,3403.3838,299.1181,3181.3693,562.9732,736.7465,1386.4679,1096.7278,1911.5322,2867.5502,1117.3268,1196.2852,716.9224,976.5526,909.224,1053.2123,1669.6806,988.4074,1215.8892,790.5702,1079.185,1375.5326,1138.0676,2050.3669,1350.1535,1126.6912,594.1669,804.4205,,,,,,,,,834.4603,1512.3378,,1777.2962,2474.6929,2272.1971,1247.7946
2021-11-26,1564.8355,1373.5863,1485.8195,1045.8309,669.6056,714.6629,1419.7256,770.2117,822.6262,464.9814,5499.3013,952.3409,255.8763,2496.4619,1446.3603,713.6613,1164.8509,1485.1032,885.0913,2050.6073,962.291,645.3602,565.8495,2449.0976,1182.2996,1869.196,3140.8638,291.3348,2994.0769,561.2325,736.7465,1386.4679,1096.7278,1885.9868,2828.3198,1116.5637,1217.92,698.8973,999.9187,872.6272,1088.2878,1647.3996,948.1422,1211.8343,791.9563,1039.1156,1330.6533,1093.9,1960.2549,1309.8289,1094.3915,590.811,789.1502,,,,,,,,,834.4603,1467.3394,,1641.6595,2304.7469,2237.9579,1243.8707
2021-11-29,1536.3519,1363.4138,1491.4306,1037.9857,660.5315,714.1809,1414.8497,753.1287,776.6662,449.0813,5473.5818,955.1035,259.0558,2509.8199,1460.8098,713.6613,1183.0496,1476.0534,880.2302,2024.0507,966.9989,649.9856,560.4681,2524.1396,1182.2996,1887.9714,3200.2434,277.6756,3196.977,550.0427,736.7465,1386.4679,1096.7278,1872.4086,2822.7155,1080.1271,1183.3933,666.9308,1031.4443,850.8762,1081.6519,1681.5174,972.2686,1213.2825,789.8771,1017.7362,1317.2278,1124.7745,1970.9317,1233.5002,1053.5418,568.0263,785.7568,,,,,,,,,834.4603,1460.8814,,1679.5468,2397.286,2245.3397,1225.8208
2021-11-30,1537.3601,1315.748,1484.1361,1018.0708,627.5206,709.602,1410.3547,751.3219,742.0507,428.5275,5412.7902,949.5783,250.8369,2480.6215,1467.1535,713.6613,1153.2577,1448.434,854.99,2030.1515,962.9188,641.4652,548.6748,2485.9364,1182.2996,1863.6329,3297.907,270.6865,3170.9642,543.2045,736.7465,1386.4679,1096.7278,1832.5946,2856.9642,1039.4936,1185.4678,630.5988,1043.3128,839.4829,1075.3319,1641.8294,939.2565,1182.5812,785.9497,1011.6855,1296.8979,1123.0592,1844.0917,1171.2132,1030.742,568.9095,770.6751,,,,,,,,,834.4603,1447.8453,,1634.082,2424.6403,2248.0098,1227.7828
2021-12-01,1544.418,1325.9206,1495.9194,1026.8816,647.5462,705.6257,1404.6408,756.4139,745.2505,434.9263,5428.3778,960.3776,255.4141,2483.8801,1517.5505,713.6613,1169.7039,1456.0734,865.46,2065.3212,959.1525,657.0454,548.4458,2610.0968,1182.2996,1856.679,3298.6883,274.0866,3246.4014,538.8529,736.7465,1386.4679,1096.7278,1865.7346,2939.1611,1054.1827,1176.725,635.6684,1108.9603,856.5729,1077.2279,1641.1331,953.5841,1192.4288,788.2599,1045.7042,1308.4054,1152.6473,1837.2586,1187.775,1047.5252,572.7952,771.0522,,,,,,,,,834.4603,1459.829,,1709.4778,2463.0528,2260.1034,1243.0859
2021-12-02,1535.1352,1300.8568,1501.9574,1010.1557,645.7482,698.4661,1398.0126,752.1113,728.3978,430.2945,5348.2346,942.6531,247.5347,2485.5094,1511.2068,713.6613,1123.9729,1443.1683,849.1291,2051.4686,956.8935,639.9278,539.286,2630.0187,1182.2996,1868.4772,3194.0707,267.0975,3125.5639,540.231,736.7465,1386.4679,1096.7278,1842.4352,2930.9534,1046.081,1154.7617,620.8461,1112.0235,848.4529,1071.856,1610.6408,924.5308,1180.2838,783.046,1037.3177,1290.1205,1132.0701,1829.7871,1191.7355,1043.5535,555.3443,766.3489,,,,,,,,,834.4603,1443.3804,,1630.6636,2394.7421,2248.2864,1246.1586
2021-12-03,1533.8122,1336.5829,1493.3693,1030.7366,649.24,700.3106,1393.8985,764.2617,724.9009,432.0638,5413.6118,952.7913,247.1151,2529.5007,1545.0398,713.6613,1137.7743,1489.243,886.8814,2105.3637,958.2736,639.4556,539.515,2651.6757,1182.2996,1899.7615,3296.8283,270.8754,3120.2677,536.8912,736.7465,1386.4679,1096.7278,1838.9339,2979.3143,1046.3158,1175.3064,628.3478,1106.5878,836.7687,1091.7637,1568.9162,910.6012,1206.6912,781.6156,1073.4908,1293.3812,1129.1366,1779.1136,1222.339,1050.043,550.1421,768.5912,,,,,,,,,834.4603,1458.0698,,1656.9514,2407.7783,2253.1837,1232.3259
2021-12-06,1520.5978,1348.692,1483.3596,1045.4468,651.8014,701.4844,1404.4122,746.5317,737.2999,433.8312,5381.1419,939.9467,245.6042,2509.1344,1536.2291,713.6613,1153.2032,1506.4231,886.6235,2104.9023,930.3657,649.4743,542.3774,2624.9089,1182.2996,1888.0206,3223.974,268.7976,3117.9389,538.8897,736.7465,1386.4679,1096.7278,1863.037,2954.3695,1047.1944,1184.5458,634.6176,1101.5729,819.8838,1078.1759,1576.9724,903.0394,1205.5046,777.3537,1058.3075,1275.3571,1139.1694,1885.7247,1218.7386,1051.2532,546.4431,773.8711,,,,,,,,,834.4603,1426.4386,,1645.1484,2360.9071,2169.9017,1209.7543
2021-12-07,1537.8131,1370.4825,1488.1177,1035.9994,656.1915,702.6536,1401.3648,750.8322,759.6716,443.8917,5414.5715,943.5578,243.5896,2478.9922,1568.3,713.6613,1156.7447,1538.0675,903.162,2180.029,938.3279,648.05,542.2629,2579.5577,1182.2996,1872.4522,3375.3602,277.6756,3350.5454,539.6394,736.7465,1386.4679,1096.7278,1867.5125,3007.7142,1046.4366,1184.6979,652.3212,1132.1046,835.309,1077.2279,1604.5998,894.6816,1204.5815,774.9877,1084.3131,1280.4742,1135.3624,1892.0661,1242.0422,1058.7893,544.4561,768.173,,,,,,,,,834.4603,1437.6026,,1642.9605,2349.5169,2228.7975,1211.4868
2021-12-08,1512.9237,1343.5181,1498.6129,1021.5328,652.0404,701.7004,1402.8885,761.6638,770.5157,440.0945,5421.6024,948.0701,245.4363,2474.1042,1533.0573,713.6613,1123.1073,1516.1371,881.9187,2156.0036,951.8042,642.8614,540.8889,2480.0293,1182.2996,1862.1299,3401.0064,277.6756,3345.465,534.3905,736.7465,1386.4679,1096.7278,1848.5952,2938.9145,1042.5291,1175.7331,665.0647,1151.5834,840.6725,1063.0081,1572.1539,899.4575,1195.5426,767.9423,1085.1218,1261.5509,1057.9513,1915.7279,1253.9474,1054.0863,537.461,765.1927,,,,,,,,,834.4603,1451.3127,,1579.9132,2320.4747,2224.4102,1220.1516
2021-12-09,1515.2094,1328.4682,1488.1177,1024.2073,647.0592,705.3942,1396.946,771.3467,783.9975,449.9672,5432.5393,942.3044,241.3233,2522.1688,1512.969,713.6613,1122.9712,1502.4153,871.1897,2158.9605,971.5486,640.2672,535.622,2482.7561,1182.2996,1919.2463,3381.9786,277.4867,3264.178,525.1424,736.7465,1386.4679,1096.7278,1841.2128,2883.7449,1038.4262,1157.9372,672.2859,1143.0127,851.3993,1013.0809,1584.6898,889.5077,1211.21,765.8969,1059.109,1240.2623,995.6666,1842.9898,1266.1187,1070.0763,549.1196,766.6829,,,,,,,,,834.4603,1430.9434,,1580.6594,2345.451,2232.7061,1215.8192
2021-12-10,1493.3676,1315.9266,1494.1939,1002.3252,648.8857,688.236,1392.7558,770.0338,771.9811,443.8917,5420.04,950.0755,243.2539,2544.9791,1523.1893,713.6613,1122.2902,1492.0014,862.1774,2151.9377,968.728,642.0831,526.6912,2425.4932,1182.2996,1941.9552,3200.8012,272.9532,3248.9367,517.144,736.7465,1386.4679,1096.7278,1820.6805,2883.7449,1036.4724,1173.8598,657.4186,1102.8865,827.6965,977.3734,1596.4884,899.4575,1212.7165,763.3969,1084.987,1241.0507,1004.5644,1849.1243,1247.8215,1050.951,554.1716,758.6733,,,,,,,,,834.4603,1422.2277,,1583.2708,2350.0978,2240.5234,1220.1516
2021-12-13,1504.5425,1313.7318,1509.1082,1020.5603,651.3763,696.4576,1402.3552,780.8654,791.0315,452.4354,5429.4145,965.6176,247.7866,2544.9791,1555.965,713.6613,1128.5547,1460.5148,856.813,2197.0316,985.0249,664.1345,539.057,2493.6633,1182.2996,1938.5144,3366.26,280.1313,3396.2693,519.0187,736.7465,1386.4679,1096.7278,1866.1283,2943.4579,1032.9557,1184.9655,680.9231,1085.7452,852.6104,973.5815,1653.2688,912.9891,1202.7737,763.3969,1097.2521,1260.3682,1017.9111,1884.617,1287.8274,1074.7793,560.0009,773.016,,,,,,,,,834.4603,1421.6401,,1582.5247,2369.2657,2232.6263,1242.6011
2021-12-14,1496.1614,1295.5465,1510.2129,1031.8661,647.0592,691.334,1403.8027,774.7931,779.8944,444.2714,5373.1673,965.3669,247.6187,2503.4318,1544.335,713.6613,1128.208,1453.4088,839.8613,2194.0746,984.0847,670.1013,541.2324,2504.5705,1182.2996,1922.687,3333.9955,277.1089,3304.8215,513.6448,736.7465,1386.4679,1096.7278,1867.6999,2953.1937,1028.2666,1183.7613,664.0735,1095.4846,860.567,969.4735,1680.5529,914.5811,1184.3946,762.2606,1113.0214,1254.0605,1025.0294,1862.2698,1258.7322,1064.7463,554.1716,770.9671,,,,,,,,,834.4603,1397.3536,,1584.8383,2369.2657,2245.469,1240.6318
2021-12-15,1494.3835,1283.9455,1517.9463,1010.5918,649.0517,690.0233,1387.956,757.0686,768.7572,442.3728,5295.8275,952.0809,245.1845,2544.9791,1565.1281,713.6613,1102.771,1442.6274,823.7678,2215.143,960.8929,664.6533,533.6756,2430.9468,1182.2996,1973.61,3368.7419,275.22,3297.2009,514.2696,736.7465,1386.4679,1096.7278,1832.6004,2991.4878,1031.3927,1186.1698,651.3301,1089.2514,847.1804,950.5138,1687.927,897.8655,1194.6387,760.897,1103.1824,1269.8299,988.9932,1841.6753,1236.1834,1056.281,555.7261,768.3593,,,,,,,,,834.4603,1382.8601,,1562.2949,2300.9671,2203.1122,1246.1458
2021-12-16,1513.9395,1298.9954,1508.0034,1017.3995,653.8669,688.7126,1402.1266,769.7055,793.9624,446.5497,5341.9189,964.1136,247.5347,2580.8239,1596.1417,713.6613,1112.2285,1460.1472,838.5738,2256.9103,964.9671,686.7047,542.9499,2465.0319,1182.2996,1989.4374,3539.9918,286.7426,3419.1312,513.8947,736.7465,1386.4679,1096.7278,1862.1888,3062.8837,1035.6909,1174.7964,666.1974,1098.6012,857.2089,952.4098,1782.3152,908.6112,1212.4152,760.897,1100.0825,1270.6183,1035.2619,1888.1225,1280.1899,1074.4658,557.6692,768.3593,,,,,,,,,834.4603,1399.8998,,1571.4109,2293.789,2200.9585,1226.0593
2021-12-17,1516.7333,1318.4349,1510.7653,1032.8386,660.1764,692.5255,1420.0303,793.9947,794.8416,446.3598,5408.3218,990.9363,245.1845,2585.7118,1587.6835,713.6613,1140.925,1491.6339,855.5255,2255.4318,983.4579,694.4875,549.9343,2488.2097,1182.2996,2012.1463,3587.1475,292.7872,3436.9128,513.3948,736.7465,1386.4679,1096.7278,1884.0864,3037.5706,1052.8841,1117.9299,664.3567,1054.5792,856.7597,972.0015,1769.0418,894.6816,1225.9735,762.0333,1081.887,1261.1567,1056.1718,1880.2352,1283.8268,1079.4822,551.4513,764.2614,,,,,,,,,834.4603,1424.1862,,1580.6744,2299.3469,2238.2101,1229.2102
2021-12-20,1528.1621,1288.9621,1499.1653,1032.9602,655.0292,679.776,1418.3542,772.6596,752.6376,433.6393,5351.2934,983.9172,238.5533,2573.492,1577.1107,713.6613,1133.1254,1454.1439,826.9865,2212.9253,970.9218,678.1436,548.4458,2428.22,1182.2996,1998.3834,3597.0751,290.1427,3421.6715,505.1465,736.7465,1386.4679,1096.7278,1875.9823,3002.5217,1040.9661,1096.1199,637.8787,1062.7603,821.3064,958.4137,1713.7362,875.9275,1217.8385,760.6697,1064.3655,1260.3682,1016.5764,1829.4062,1211.8162,1050.0105,545.8163,751.2226,,,,,,,,,834.4603,1391.7716,,1601.9944,2396.5024,2199.2036,1210.6991
2021-12-21,1508.0981,1313.1047,1496.4034,1038.3092,656.3575,679.776,1408.3739,773.152,770.2226,442.9424,5408.3218,984.1679,239.5606,2568.6041,1576.4058,713.6613,1152.5559,1467.9882,850.3756,2275.761,976.2496,666.2099,549.0183,2490.9365,1182.2996,1990.8137,3686.4228,293.9206,3566.4638,508.0209,736.7465,1386.4679,1096.7278,1874.8246,2984.9973,1045.8505,1119.5355,643.4009,1063.5395,817.1558,906.2745,1698.9881,881.4831,1218.7424,755.8971,1050.6178,1269.0414,1038.821,1888.1225,1230.0007,1058.1622,552.6171,753.6441,,,,,,,,,834.4603,1410.9658,,1602.7425,2413.8516,2233.3443,1196.5205
2021-12-22,1503.0187,1327.8411,1484.8034,1035.1721,659.8443,682.3974,1405.2503,788.5789,783.4114,454.1441,5444.2575,1006.7291,241.8269,2589.7851,1564.0709,713.6613,1143.7985,1470.5611,861.1045,2267.2597,972.4888,662.8374,551.4228,2448.671,1182.2996,1992.8782,3671.5316,294.4873,3523.2801,511.0203,736.7465,1386.4679,1096.7278,1866.7205,2958.3861,1044.6783,1110.9721,659.2593,1080.6808,821.4793,891.7387,1681.2903,891.3159,1245.859,754.7607,1041.8571,1281.2627,1036.1517,1870.157,1265.6423,1068.5087,546.9821,754.5754,,,,,,,,,834.4603,1428.0055,,1532.0498,2340.985,2253.2863,1186.6742
